election_year,election_type,office,district,candidate_name,first_name,middle_name,last_name,prefix,suffix,nickname,full_name_display,party,phone,email,address,website,state,original_name,original_state,original_election_year,original_office,original_filing_date,id,stable_id,county,city,zip_code,filing_date,election_date,facebook,twitter
2024,General,,,ARCOLA RIVERS SCOTT,ARCOLA,RIVERS,SCOTT,,,,ARCOLA RIVERS SCOTT,,,,,,Georgia,ARCOLA RIVERS SCOTT ,Georgia,2024,,,,,,,,,,,
2024,General,,,ARCOLA RIVERS SCOTT,ARCOLA,RIVERS,SCOTT,,,,ARCOLA RIVERS SCOTT,,,,,,Georgia,ARCOLA RIVERS SCOTT ,Georgia,2024,,,,,,,,,,,
2024,General,,,KAWAME COLEMAN,KAWAME,,COLEMAN,,,,KAWAME COLEMAN,,,,,,Georgia,KAWAME  COLEMAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,JONQUIN MCKINNEY,JONQUIN,,MCKINNEY,,,,JONQUIN MCKINNEY,,,,,,Georgia,JONQUIN  MCKINNEY ,Georgia,2024,,,,,,,,,,,
2024,General,,,VICKIE BUTLER,VICKIE,,BUTLER,,,,VICKIE BUTLER,,,,,,Georgia,VICKIE  BUTLER ,Georgia,2024,,,,,,,,,,,
2024,General,,,EMILY C. DAVIS,EMILY,C.,DAVIS,,,,EMILY C. DAVIS,,,,,,Georgia,EMILY C. DAVIS ,Georgia,2024,,,,,,,,,,,
2024,General,,,LONNIE FORD,LONNIE,,FORD,,,,LONNIE FORD,,,,,,Georgia,LONNIE  FORD ,Georgia,2024,,,,,,,,,,,
2024,General,,,RONALD J JACKSON,RONALD,J,JACKSON,,,,RONALD J JACKSON,,,,,,Georgia,RONALD J JACKSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,CICERO LATIMORE,CICERO,,LATIMORE,,,,CICERO LATIMORE,,,,,,Georgia,CICERO  LATIMORE ,Georgia,2024,,,,,,,,,,,
2024,General,,,DAVID E. MCGUIRE,DAVID,E.,MCGUIRE,,,,DAVID E. MCGUIRE,,,,,,Georgia,DAVID E. MCGUIRE ,Georgia,2024,,,,,,,,,,,
2024,General,,,R C OGLESBY,R,C,OGLESBY,,,,R C OGLESBY,,,,,,Georgia,R C OGLESBY ,Georgia,2024,,,,,,,,,,,
2024,General,,,ROBERT PATRICK,ROBERT,,PATRICK,,,,ROBERT PATRICK,,,,,,Georgia,ROBERT  PATRICK ,Georgia,2024,,,,,,,,,,,
2024,General,,,SHEILA GANTT POUNDS,SHEILA,GANTT,POUNDS,,,,SHEILA GANTT POUNDS,,,,,,Georgia,SHEILA GANTT POUNDS ,Georgia,2024,,,,,,,,,,,
2024,General,,,DEMETRIUS RUCKER,DEMETRIUS,,RUCKER,,,,DEMETRIUS RUCKER,,,,,,Georgia,DEMETRIUS  RUCKER ,Georgia,2024,,,,,,,,,,,
2024,General,,,GIOVANNI SHUMAKE,GIOVANNI,,SHUMAKE,,,,GIOVANNI SHUMAKE,,,,,,Georgia,GIOVANNI  SHUMAKE ,Georgia,2024,,,,,,,,,,,
2024,General,,,ANDY YEOMAN,ANDY,,YEOMAN,,,,ANDY YEOMAN,,,,,,Georgia,ANDY  YEOMAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,SHAN ASH,SHAN,,ASH,,,,SHAN ASH,,,,,,Georgia,SHAN  ASH ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOE MICHAEL BENNETT,JOE,MICHAEL,BENNETT,,,,JOE MICHAEL BENNETT,,,,,,Georgia,JOE MICHAEL BENNETT ,Georgia,2024,,,,,,,,,,,
2024,General,,,JEFFREY FISHER,JEFFREY,,FISHER,,,,JEFFREY FISHER,,,,,,Georgia,JEFFREY  FISHER ,Georgia,2024,,,,,,,,,,,
2024,General,,,TERRY D GOODGER,TERRY,D,GOODGER,,,,TERRY D GOODGER,,,,,,Georgia,TERRY D GOODGER ,Georgia,2024,,,,,,,,,,,
2024,General,,,TUCKER GREENE,TUCKER,,GREENE,,,,TUCKER GREENE,,,,,,Georgia,TUCKER  GREENE ,Georgia,2024,,,,,,,,,,,
2024,General,,,AUSTIN HILL,AUSTIN,,HILL,,,,AUSTIN HILL,,,,,,Georgia,AUSTIN  HILL ,Georgia,2024,,,,,,,,,,,
2024,General,,,WADE C. HUFFMAN,WADE,C.,HUFFMAN,,,,WADE C. HUFFMAN,,,,,,Georgia,WADE C. HUFFMAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHRISTOPHER G JUKES,CHRISTOPHER,G,JUKES,,,,CHRISTOPHER G JUKES,,,,,,Georgia,CHRISTOPHER G JUKES ,Georgia,2024,,,,,,,,,,,
2024,General,,,LYNN KENT,LYNN,,KENT,,,,LYNN KENT,,,,,,Georgia,LYNN  KENT ,Georgia,2024,,,,,,,,,,,
2024,General,,,ERIC K MAXWELL,ERIC,K,MAXWELL,,,,ERIC K MAXWELL,,,,,,Georgia,ERIC K MAXWELL ,Georgia,2024,,,,,,,,,,,
2024,General,,,DENNIS MOCK,DENNIS,,MOCK,,,,DENNIS MOCK,,,,,,Georgia,DENNIS  MOCK ,Georgia,2024,,,,,,,,,,,
2024,General,,,ANTHONY WAYNE NOHA,ANTHONY,WAYNE,NOHA,,,,ANTHONY WAYNE NOHA,,,,,,Georgia,ANTHONY WAYNE NOHA ,Georgia,2024,,,,,,,,,,,
2024,General,,,DAVID W. TARPLEY,DAVID,W.,TARPLEY,,,,DAVID W. TARPLEY,,,,,,Georgia,DAVID W. TARPLEY ,Georgia,2024,,,,,,,,,,,
2024,General,,,SAMUEL TOSTENSEN,SAMUEL,,TOSTENSEN,,,,SAMUEL TOSTENSEN,,,,,,Georgia,SAMUEL  TOSTENSEN ,Georgia,2024,,,,,,,,,,,
2024,General,,,WILLIAM WASDEN,WILLIAM,,WASDEN,,,,WILLIAM WASDEN,,,,,,Georgia,WILLIAM  WASDEN ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHNNY R WILSON,JOHNNY,R,WILSON,,,,JOHNNY R WILSON,,,,,,Georgia,JOHNNY R WILSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,BOBBY D WALKER,BOBBY,D,WALKER,,,,BOBBY D WALKER,,,,,,Georgia,BOBBY D WALKER ,Georgia,2024,,,,,,,,,,,
2024,General,,,BREAN CASTLEBERRY,BREAN,,CASTLEBERRY,,,,BREAN CASTLEBERRY,,,,,,Georgia,BREAN CASTLEBERRY  ,Georgia,2024,,,,,,,,,,,
2024,General,,,STANLEY W CORBETT,STANLEY,W,CORBETT,,,,STANLEY W CORBETT,,,,,,Georgia,STANLEY W CORBETT ,Georgia,2024,,,,,,,,,,,
2024,General,,,MIKE HAMBY,MIKE,,HAMBY,,,,MIKE HAMBY,,,,,,Georgia,MIKE  HAMBY ,Georgia,2024,,,,,,,,,,,
2024,General,,,JASON JACOBS,JASON,,JACOBS,,,,JASON JACOBS,,,,,,Georgia,JASON  JACOBS ,Georgia,2024,,,,,,,,,,,
2024,General,,,MELISSA LINK,MELISSA,,LINK,,,,MELISSA LINK,,,,,,Georgia,MELISSA  LINK ,Georgia,2024,,,,,,,,,,,
2024,General,,,KENDRICK B. BUTTS,KENDRICK,B.,BUTTS,,,,KENDRICK B. BUTTS,,,,,,Georgia,KENDRICK B. BUTTS ,Georgia,2024,,,,,,,,,,,
2024,General,,,DR JAMES C. CLEMENTS,DR,JAMES C.,CLEMENTS,,,,DR JAMES C. CLEMENTS,,,,,,Georgia,DR  JAMES C. CLEMENTS ,Georgia,2024,,,,,,,,,,,
2024,General,,,ALFONZA HALL,ALFONZA,,HALL,,,,ALFONZA HALL,,,,,,Georgia,ALFONZA  HALL ,Georgia,2024,,,,,,,,,,,
2024,General,,,TAMEKA FELICIA HARRIS,TAMEKA,FELICIA,HARRIS,,,,TAMEKA FELICIA HARRIS,,,,,,Georgia,TAMEKA FELICIA HARRIS ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHARLES BENJAMIN HAUGABOOK Sr,CHARLES,BENJAMIN,HAUGABOOK,,Sr,,CHARLES BENJAMIN HAUGABOOK Sr,,,,,,Georgia,CHARLES BENJAMIN HAUGABOOK Sr,Georgia,2024,,,,,,,,,,,
2024,General,,,MALINDA JANE SCOTT HODGE,MALINDA,JANE SCOTT,HODGE,,,,MALINDA JANE SCOTT HODGE,,,,,,Georgia,MALINDA JANE SCOTT HODGE ,Georgia,2024,,,,,,,,,,,
2024,General,,,BOBBY R. JONES,BOBBY,R.,JONES,,,,BOBBY R. JONES,,,,,,Georgia,BOBBY R. JONES ,Georgia,2024,,,,,,,,,,,
2024,General,,,ROSA W ROMEO,ROSA,W,ROMEO,,,,ROSA W ROMEO,,,,,,Georgia,ROSA W ROMEO ,Georgia,2024,,,,,,,,,,,
2024,General,,,TONI RUCKER,TONI,,RUCKER,,,,TONI RUCKER,,,,,,Georgia,TONI  RUCKER ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHN R TATE,JOHN,R,TATE,,,,JOHN R TATE,,,,,,Georgia,JOHN R TATE ,Georgia,2024,,,,,,,,,,,
2024,General,,,AMY ABBOTT,AMY,,ABBOTT,,,,AMY ABBOTT,,,,,,Georgia,AMY  ABBOTT ,Georgia,2024,,,,,,,,,,,
2024,General,,,STONEY BRANDON,STONEY,,BRANDON,,,,STONEY BRANDON,,,,,,Georgia,STONEY  BRANDON ,Georgia,2024,,,,,,,,,,,
2024,General,,,MATTHEW COOTWARE,MATTHEW,,COOTWARE,,,,MATTHEW COOTWARE,,,,,,Georgia,MATTHEW  COOTWARE ,Georgia,2024,,,,,,,,,,,
2024,General,,,ROBERT G DUNCAN,ROBERT,G,DUNCAN,,,,ROBERT G DUNCAN,,,,,,Georgia,ROBERT G DUNCAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,JAMES CLAYTON (CLAY) FLOYD,JAMES,CLAYTON (CLAY),FLOYD,,,,JAMES CLAYTON (CLAY) FLOYD,,,,,,Georgia,JAMES CLAYTON (CLAY) FLOYD ,Georgia,2024,,,,,,,,,,,
2024,General,,,KEVIN C HAGAN,KEVIN,C,HAGAN,,,,KEVIN C HAGAN,,,,,,Georgia,KEVIN C HAGAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,KERNEY HAIR,KERNEY,,HAIR,,,,KERNEY HAIR,,,,,,Georgia,KERNEY  HAIR ,Georgia,2024,,,,,,,,,,,
2024,General,,,LEE HEARN,LEE,,HEARN,,,,LEE HEARN,,,,,,Georgia,LEE  HEARN ,Georgia,2024,,,,,,,,,,,
2024,General,,,ALFRED JOHN,ALFRED,,JOHN,,,,ALFRED JOHN,,,,,,Georgia,ALFRED  JOHN ,Georgia,2024,,,,,,,,,,,
2024,General,,,BOBBY MAYFIELD,BOBBY,,MAYFIELD,,,,BOBBY MAYFIELD,,,,,,Georgia,BOBBY  MAYFIELD ,Georgia,2024,,,,,,,,,,,
2024,General,,,PETER MYERS,PETER,,MYERS,,,,PETER MYERS,,,,,,Georgia,PETER  MYERS ,Georgia,2024,,,,,,,,,,,
2024,General,,,JERAMY NYE,JERAMY,,NYE,,,,JERAMY NYE,,,,,,Georgia,JERAMY  NYE ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHRISTIAN PHILLIPS,CHRISTIAN,,PHILLIPS,,,,CHRISTIAN PHILLIPS,,,,,,Georgia,CHRISTIAN  PHILLIPS ,Georgia,2024,,,,,,,,,,,
2024,General,,,GEORGE T RAGSDALE,GEORGE,T,RAGSDALE,,,,GEORGE T RAGSDALE,,,,,,Georgia,GEORGE T RAGSDALE ,Georgia,2024,,,,,,,,,,,
2024,General,,,JEFFERY L SMITH,JEFFERY,L,SMITH,,,,JEFFERY L SMITH,,,,,,Georgia,JEFFERY L SMITH ,Georgia,2024,,,,,,,,,,,
2024,General,,,JENNIFER SNELSON,JENNIFER,,SNELSON,,,,JENNIFER SNELSON,,,,,,Georgia,JENNIFER  SNELSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,ROBBY STATEN,ROBBY,,STATEN,,,,ROBBY STATEN,,,,,,Georgia,ROBBY  STATEN ,Georgia,2024,,,,,,,,,,,
2024,General,,,BRIAN R. TAM,BRIAN,R.,TAM,,,,BRIAN R. TAM,,,,,,Georgia,BRIAN R. TAM ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHN C WIEMELS,JOHN,C,WIEMELS,,,,JOHN C WIEMELS,,,,,,Georgia,JOHN C WIEMELS ,Georgia,2024,,,,,,,,,,,
2024,General,,,CARLTON CHURCH,CARLTON,,CHURCH,,,,CARLTON CHURCH,,,,,,Georgia,CARLTON  CHURCH ,Georgia,2024,,,,,,,,,,,
2024,General,,,LAURA LEVESQUE,LAURA,,LEVESQUE,,,,LAURA LEVESQUE,,,,,,Georgia,LAURA  LEVESQUE ,Georgia,2024,,,,,,,,,,,
2024,General,,,FREDDY PERMENTER,FREDDY,,PERMENTER,,,,FREDDY PERMENTER,,,,,,Georgia,FREDDY  PERMENTER ,Georgia,2024,,,,,,,,,,,
2024,General,,,JUSTIN DONALD STATEN,JUSTIN,DONALD,STATEN,,,,JUSTIN DONALD STATEN,,,,,,Georgia,JUSTIN DONALD STATEN ,Georgia,2024,,,,,,,,,,,
2024,General,,,VINCENT NICKY ALFONSO,VINCENT,NICKY,ALFONSO,,,,VINCENT NICKY ALFONSO,,,,,,Georgia,VINCENT NICKY ALFONSO ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHANDRA C HOOKS,CHANDRA,C,HOOKS,,,,CHANDRA C HOOKS,,,,,,Georgia,CHANDRA C HOOKS ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHN M MOORE,JOHN,M,MOORE,,,,JOHN M MOORE,,,,,,Georgia,JOHN M MOORE ,Georgia,2024,,,,,,,,,,,
2024,General,,,RANDY YOUMANS,RANDY,,YOUMANS,,,,RANDY YOUMANS,,,,,,Georgia,RANDY  YOUMANS ,Georgia,2024,,,,,,,,,,,
2024,General,,,BOBBY LOCKETT,BOBBY,,LOCKETT,,,,BOBBY LOCKETT,,,,,,Georgia,BOBBY  LOCKETT ,Georgia,2024,,,,,,,,,,,
2024,General,,,KEITH L WASHINGTON Sr,KEITH,L,WASHINGTON,,Sr,,KEITH L WASHINGTON Sr,,,,,,Georgia,KEITH L WASHINGTON Sr,Georgia,2024,,,,,,,,,,,
2024,General,,,ROBERT H. ALEXANDER,ROBERT,H.,ALEXANDER,,,,ROBERT H. ALEXANDER,,,,,,Georgia,ROBERT H. ALEXANDER ,Georgia,2024,,,,,,,,,,,
2024,General,,,BRIAN BARKLEY,BRIAN,,BARKLEY,,,,BRIAN BARKLEY,,,,,,Georgia,BRIAN  BARKLEY ,Georgia,2024,,,,,,,,,,,
2024,General,,,LEONARD CHRISTOPHER BLAKELEY,LEONARD,CHRISTOPHER,BLAKELEY,,,,LEONARD CHRISTOPHER BLAKELEY,,,,,,Georgia,LEONARD CHRISTOPHER BLAKELEY ,Georgia,2024,,,,,,,,,,,
2024,General,,,SUSAN G BOWLING,SUSAN,G,BOWLING,,,,SUSAN G BOWLING,,,,,,Georgia,SUSAN G BOWLING ,Georgia,2024,,,,,,,,,,,
2024,General,,,TODD CHILD,TODD,,CHILD,,,,TODD CHILD,,,,,,Georgia,TODD  CHILD ,Georgia,2024,,,,,,,,,,,
2024,General,,,JEFFERSON I DAVIS IV,JEFFERSON,I,DAVIS,,IV,,JEFFERSON I DAVIS IV,,,,,,Georgia,JEFFERSON I DAVIS IV,Georgia,2024,,,,,,,,,,,
2024,General,,,MIKE DIXON,MIKE,,DIXON,,,,MIKE DIXON,,,,,,Georgia,MIKE  DIXON ,Georgia,2024,,,,,,,,,,,
2024,General,,,ASHLEY GILLES,ASHLEY,,GILLES,,,,ASHLEY GILLES,,,,,,Georgia,ASHLEY  GILLES ,Georgia,2024,,,,,,,,,,,
2024,General,,,SAMMY HALL,SAMMY,,HALL,,,,SAMMY HALL,,,,,,Georgia,SAMMY  HALL ,Georgia,2024,,,,,,,,,,,
2024,General,,,MILTON HARRIS,MILTON,,HARRIS,,,,MILTON HARRIS,,,,,,Georgia,MILTON  HARRIS ,Georgia,2024,,,,,,,,,,,
2024,General,,,JERRY HENEGAR,JERRY,,HENEGAR,,,,JERRY HENEGAR,,,,,,Georgia,JERRY  HENEGAR ,Georgia,2024,,,,,,,,,,,
2024,General,,,FRANK HEUSSER Sr,FRANK,,HEUSSER,,Sr,,FRANK HEUSSER,,,,,,Georgia,FRANK  HEUSSER Sr,Georgia,2024,,,,,,,,,,,
2024,General,,,ROGER HILL,ROGER,,HILL,,,,ROGER HILL,,,,,,Georgia,ROGER  HILL ,Georgia,2024,,,,,,,,,,,
2024,General,,,EDDIE IVEY,EDDIE,,IVEY,,,,EDDIE IVEY,,,,,,Georgia,EDDIE  IVEY ,Georgia,2024,,,,,,,,,,,
2024,General,,,DON JERNIGAN,DON,,JERNIGAN,,,,DON JERNIGAN,,,,,,Georgia,DON  JERNIGAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,GERAD F MATHIS,GERAD,F,MATHIS,,,,GERAD F MATHIS,,,,,,Georgia,GERAD F MATHIS ,Georgia,2024,,,,,,,,,,,
2024,General,,,DOYLE JASON PROCTOR,DOYLE,JASON,PROCTOR,,,,DOYLE JASON PROCTOR,,,,,,Georgia,DOYLE JASON PROCTOR ,Georgia,2024,,,,,,,,,,,
2024,General,,,KEN PULLIN,KEN,,PULLIN,,,,KEN PULLIN,,,,,,Georgia,KEN  PULLIN ,Georgia,2024,,,,,,,,,,,
2024,General,,,BEN M RIDEN Jr,BEN,M,RIDEN,,Jr,,BEN M RIDEN Jr,,,,,,Georgia,BEN M RIDEN Jr,Georgia,2024,,,,,,,,,,,
2024,General,,,CHARLES C ROBERTS Jr,CHARLES,C,ROBERTS,,Jr,,CHARLES C ROBERTS Jr,,,,,,Georgia,CHARLES C ROBERTS Jr,Georgia,2024,,,,,,,,,,,
2024,General,,,MARSHALL E SAYER,MARSHALL,E,SAYER,,,,MARSHALL E SAYER,,,,,,Georgia,MARSHALL E SAYER ,Georgia,2024,,,,,,,,,,,
2024,General,,,TIMMY SHELNUTT,TIMMY,,SHELNUTT,,,,TIMMY SHELNUTT,,,,,,Georgia,TIMMY  SHELNUTT ,Georgia,2024,,,,,,,,,,,
2024,General,,,JEFF WATSON,JEFF,,WATSON,,,,JEFF WATSON,,,,,,Georgia,JEFF  WATSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,R WOODS,R,,WOODS,,,,R WOODS,,,,,,Georgia,R  WOODS ,Georgia,2024,,,,,,,,,,,
2024,General,,,STEVE SHEPARD,STEVE,,SHEPARD,,,,STEVE SHEPARD,,,,,,Georgia,STEVE SHEPARD  ,Georgia,2024,,,,,,,,,,,
2024,General,,,WENDELL TRACEY GREEN,WENDELL,TRACEY,GREEN,,,,WENDELL TRACEY GREEN,,,,,,Georgia,WENDELL TRACEY GREEN ,Georgia,2024,,,,,,,,,,,
2024,General,,,BOBBI POHLMAN-RODGERS,BOBBI,,POHLMAN-RODGERS,,,,BOBBI POHLMAN-RODGERS,,,,,,Georgia,BOBBI  POHLMAN-RODGERS ,Georgia,2024,,,,,,,,,,,
2024,General,,,ALLISON WRIGHT,ALLISON,,WRIGHT,,,,ALLISON WRIGHT,,,,,,Georgia,ALLISON  WRIGHT ,Georgia,2024,,,,,,,,,,,
2024,General,,,STEVE BIRDSONG,STEVE,,BIRDSONG,,,,STEVE BIRDSONG,,,,,,Georgia,STEVE  BIRDSONG ,Georgia,2024,,,,,,,,,,,
2024,General,,,LANCE HAMMONDS,LANCE,,HAMMONDS,,,,LANCE HAMMONDS,,,,,,Georgia,LANCE  HAMMONDS ,Georgia,2024,,,,,,,,,,,
2024,General,,,TERESA M HIGGINS,TERESA,M,HIGGINS,,,,TERESA M HIGGINS,,,,,,Georgia,TERESA M HIGGINS ,Georgia,2024,,,,,,,,,,,
2024,General,,,KAT JEWELL,KAT,,JEWELL,,,,KAT JEWELL,,,,,,Georgia,KAT  JEWELL ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHAKIRA JOHNSON,CHAKIRA,,JOHNSON,,,,CHAKIRA JOHNSON,,,,,,Georgia,CHAKIRA  JOHNSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,LINDA D MITCHELL,LINDA,D,MITCHELL,,,,LINDA D MITCHELL,,,,,,Georgia,LINDA D MITCHELL ,Georgia,2024,,,,,,,,,,,
2024,General,,,GABRIELLE ROGERS,GABRIELLE,,ROGERS,,,,GABRIELLE ROGERS,,,,,,Georgia,GABRIELLE  ROGERS ,Georgia,2024,,,,,,,,,,,
2024,General,,,RITA A. SCOTT,RITA,A.,SCOTT,,,,RITA A. SCOTT,,,,,,Georgia,RITA A. SCOTT ,Georgia,2024,,,,,,,,,,,
2024,General,,,CAROL BALLEW,CAROL,,BALLEW,,,,CAROL BALLEW,,,,,,Georgia,CAROL  BALLEW ,Georgia,2024,,,,,,,,,,,
2024,General,,,LINDA M BARFIELD,LINDA,M,BARFIELD,,,,LINDA M BARFIELD,,,,,,Georgia,LINDA M BARFIELD ,Georgia,2024,,,,,,,,,,,
2024,General,,,MARK BLANTON,MARK,,BLANTON,,,,MARK BLANTON,,,,,,Georgia,MARK  BLANTON ,Georgia,2024,,,,,,,,,,,
2024,General,,,WILLIAM A BONE,WILLIAM,A,BONE,,,,WILLIAM A BONE,,,,,,Georgia,WILLIAM A BONE ,Georgia,2024,,,,,,,,,,,
2024,General,,,R TRUMAN BOYLE,R,TRUMAN,BOYLE,,,,R TRUMAN BOYLE,,,,,,Georgia,R TRUMAN BOYLE ,Georgia,2024,,,,,,,,,,,
2024,General,,,MELISSA C BRADFORD,MELISSA,C,BRADFORD,,,,MELISSA C BRADFORD,,,,,,Georgia,MELISSA C BRADFORD ,Georgia,2024,,,,,,,,,,,
2024,General,,,STEVE BROADBENT,STEVE,,BROADBENT,,,,STEVE BROADBENT,,,,,,Georgia,STEVE  BROADBENT ,Georgia,2024,,,,,,,,,,,
2024,General,,,CRAIG BRYANT,CRAIG,,BRYANT,,,,CRAIG BRYANT,,,,,,Georgia, CRAIG BRYANT ,Georgia,2024,,,,,,,,,,,
2024,General,,,MIKE S CHANCE,MIKE,S,CHANCE,,,,MIKE S CHANCE,,,,,,Georgia,MIKE S CHANCE ,Georgia,2024,,,,,,,,,,,
2024,General,,,BRIAN R. ESTES,BRIAN,R.,ESTES,,,,BRIAN R. ESTES,,,,,,Georgia,BRIAN R. ESTES ,Georgia,2024,,,,,,,,,,,
2024,General,,,MYRA EXUM,MYRA,,EXUM,,,,MYRA EXUM,,,,,,Georgia,MYRA  EXUM ,Georgia,2024,,,,,,,,,,,
2024,General,,,PAT FARRELL,PAT,,FARRELL,,,,PAT FARRELL,,,,,,Georgia,PAT  FARRELL ,Georgia,2024,,,,,,,,,,,
2024,General,,,ALBERT DENNIS FENDER,ALBERT,DENNIS,FENDER,,,,ALBERT DENNIS FENDER,,,,,,Georgia,ALBERT DENNIS FENDER ,Georgia,2024,,,,,,,,,,,
2024,General,,,ERNIE FILICE,ERNIE,,FILICE,,,,ERNIE FILICE,,,,,,Georgia,ERNIE  FILICE ,Georgia,2024,,,,,,,,,,,
2024,General,,,RICHIE GRANTHAM,RICHIE,,GRANTHAM,,,,RICHIE GRANTHAM,,,,,,Georgia,RICHIE  GRANTHAM ,Georgia,2024,,,,,,,,,,,
2024,General,,,RUDOLPH ALAN HARPER,RUDOLPH,ALAN,HARPER,,,,RUDOLPH ALAN HARPER,,,,,,Georgia,RUDOLPH ALAN HARPER ,Georgia,2024,,,,,,,,,,,
2024,General,,,BOYD L HARTLINE Jr,BOYD,L,HARTLINE,,Jr,,BOYD L HARTLINE Jr,,,,,,Georgia,BOYD L HARTLINE Jr,Georgia,2024,,,,,,,,,,,
2024,General,,,ROBERT W IRIONS,ROBERT,W,IRIONS,,,,ROBERT W IRIONS,,,,,,Georgia,ROBERT W IRIONS ,Georgia,2024,,,,,,,,,,,
2024,General,,,JAMES JENKINS,JAMES,,JENKINS,,,,JAMES JENKINS,,,,,,Georgia,JAMES  JENKINS ,Georgia,2024,,,,,,,,,,,
2024,General,,,GREG JONES,GREG,,JONES,,,,GREG JONES,,,,,,Georgia,GREG  JONES ,Georgia,2024,,,,,,,,,,,
2024,General,,,JAMES E KELLY,JAMES,E,KELLY,,,,JAMES E KELLY,,,,,,Georgia,JAMES E KELLY ,Georgia,2024,,,,,,,,,,,
2024,General,,,MENDY MOORE,MENDY,,MOORE,,,,MENDY MOORE,,,,,,Georgia,MENDY  MOORE ,Georgia,2024,,,,,,,,,,,
2024,General,,,W ROBERT PEACOCK,W,ROBERT,PEACOCK,,,,W ROBERT PEACOCK,,,,,,Georgia,W ROBERT PEACOCK ,Georgia,2024,,,,,,,,,,,
2024,General,,,KEITH POOLE,KEITH,,POOLE,,,,KEITH POOLE,,,,,,Georgia,KEITH  POOLE ,Georgia,2024,,,,,,,,,,,
2024,General,,,CLAY REID,CLAY,,REID,,,,CLAY REID,,,,,,Georgia,CLAY  REID ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHN J REIDELBACH,JOHN,J,REIDELBACH,,,,JOHN J REIDELBACH,,,,,,Georgia,JOHN J REIDELBACH ,Georgia,2024,,,,,,,,,,,
2024,General,,,DIANNE D. RENFROE,DIANNE,D.,RENFROE,,,,DIANNE D. RENFROE,,,,,,Georgia,DIANNE D. RENFROE ,Georgia,2024,,,,,,,,,,,
2024,General,,,ANDREW T. STRICKLAND,ANDREW,T.,STRICKLAND,,,,ANDREW T. STRICKLAND,,,,,,Georgia,ANDREW T. STRICKLAND ,Georgia,2024,,,,,,,,,,,
2024,General,,,NANCY THRASH,NANCY,,THRASH,,,,NANCY THRASH,,,,,,Georgia,NANCY  THRASH ,Georgia,2024,,,,,,,,,,,
2024,General,,,BARRY VANDIVER,BARRY,,VANDIVER,,,,BARRY VANDIVER,,,,,,Georgia,BARRY  VANDIVER ,Georgia,2024,,,,,,,,,,,
2024,General,,,PHILIPP VON HANSTEIN,PHILIPP,VON,HANSTEIN,,,,PHILIPP VON HANSTEIN,,,,,,Georgia,PHILIPP  VON HANSTEIN ,Georgia,2024,,,,,,,,,,,
2024,General,,,"JACK ""JAY"" WRIGHT III",JACK,,WRIGHT,,III,JAY,JACK WRIGHT,,,,,,Georgia,"JACK ""JAY"" WRIGHT III",Georgia,2024,,,,,,,,,,,
2024,General,,,ALLEN BOOKER,ALLEN,,BOOKER,,,,ALLEN BOOKER,,,,,,Georgia,ALLEN  BOOKER ,Georgia,2024,,,,,,,,,,,
2024,General,,,CLAUDIA REGAN CRENSHAW,CLAUDIA,REGAN,CRENSHAW,,,,CLAUDIA REGAN CRENSHAW,,,,,,Georgia,CLAUDIA REGAN CRENSHAW ,Georgia,2024,,,,,,,,,,,
2024,General,,,CARY S. GREEN,CARY,S.,GREEN,,,,CARY S. GREEN,,,,,,Georgia,CARY S. GREEN ,Georgia,2024,,,,,,,,,,,
2024,General,,,DARRYL A. HICKS,DARRYL,A.,HICKS,,,,DARRYL A. HICKS,,,,,,Georgia,DARRYL A. HICKS ,Georgia,2024,,,,,,,,,,,
2024,General,,,MEREDA DAVIS JOHNSON,MEREDA,DAVIS,JOHNSON,,,,MEREDA DAVIS JOHNSON,,,,,,Georgia,MEREDA DAVIS JOHNSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,GINA SMITH MANGHAM,GINA,SMITH,MANGHAM,,,,GINA SMITH MANGHAM,,,,,,Georgia,GINA SMITH MANGHAM ,Georgia,2024,,,,,,,,,,,
2024,General,,,JAMES HENRY MAXWELL,JAMES,HENRY,MAXWELL,,,,JAMES HENRY MAXWELL,,,,,,Georgia,JAMES HENRY MAXWELL ,Georgia,2024,,,,,,,,,,,
